"","LOC_ID","latitude","longitude","Year","yard_type_pavement","yard_type_garden","yard_type_landsca","yard_type_woods","yard_type_desert","hab_dcid_woods","hab_evgr_woods","hab_mixed_woods","hab_orchard","hab_park","hab_water_fresh","hab_water_salt","hab_residential","hab_industrial","hab_agricultural","hab_desert_scrub","hab_young_woods","hab_swamp","hab_marsh","evgr_trees_atleast","evgr_shrbs_atleast","dcid_trees_atleast","dcid_shrbs_atleast","fru_trees_atleast","cacti_atleast","brsh_piles_atleast","water_srcs_atleast","bird_baths_atleast","nearby_feeders","squirrels","cats","dogs","humans","housing_density","fed_yr_round","fed_in_jan","fed_in_feb","fed_in_mar","fed_in_apr","fed_in_may","fed_in_jun","fed_in_jul","fed_in_aug","fed_in_sep","fed_in_oct","fed_in_nov","fed_in_dec","numfeeders_suet","numfeeders_ground","numfeeders_hanging","numfeeders_platfrm","numfeeders_humming","numfeeders_water","numfeeders_thistle","numfeeders_fruit","numfeeders_hopper","numfeeders_tube","numfeeders_other","population_atleast","count_area_size_sq_m_atleast","create_dt","supp_food"
"77","L10222259",35.8833762,-79.1040894,2023,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,4,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,3,1,NA,0,0,NA,NA,0,0,2,0,25001,NA,"2022-11-11T08:56:00Z",1
"78","L10223558",35.3245799,-78.0382442,2020,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,4,1,11,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,100001,1.01,"2019-12-01T13:58:00Z",NA
"79","L10250097",35.1165387,-83.0378437,2022,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,4,NA,11,11,1,0,1,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,0,0,NA,NA,0,1,2,0,1,NA,"2021-12-27T08:39:47Z",1
"80","L10250097",35.1165387,-83.0378437,2020,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0,11,11,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,0,2,NA,NA,0,1,3,0,1,100.01,"2019-12-06T12:43:01Z",NA
"81","L10267957",36.0022169,-79.1515875,2020,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,4,11,11,11,0,1,0,0,0,1,0,0,0,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,0,0,NA,NA,0,1,0,0,25001,100.01,"2019-12-09T07:18:24Z",NA
"82","L10267957",36.0022169,-79.1515875,2021,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,11,4,11,11,11,0,1,0,0,0,1,0,0,0,2,0,0,0,NA,NA,1,1,1,1,1,1,0,0,1,1,NA,0,1,NA,NA,0,1,0,0,25001,100.01,"2020-12-08T14:03:44Z",NA
"83","L10267957",36.0022169,-79.1515875,2022,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,11,4,11,11,1,0,4,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,NA,0,0,NA,NA,0,0,1,0,25001,NA,"2022-02-01T07:52:03Z",1
"84","L10267957",36.0022169,-79.1515875,2023,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,11,4,11,11,1,0,4,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,NA,0,0,NA,NA,0,0,2,0,25001,NA,"2022-12-21T09:19:28Z",1
"85","L1027399",35.9277168,-78.8231388,2011,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,4,1,11,4,0,0,1,0,1,1,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,NA,100001,100.01,"2010-11-19T22:58:04Z",NA
"86","L1027399",35.9277168,-78.8231388,2015,0,0,1,1,0,0,0,1,0,NA,0,0,1,1,1,0,1,NA,1,1,1,11,11,0,0,1,0,0,1,1,1,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,0,3,0,100001,100.01,"2015-05-29T12:19:24Z",NA
"87","L10277280",35.7094543,-78.7465359,2022,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,11,1,11,11,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,1,1,2,1,NA,0,0,NA,NA,0,1,1,0,25001,NA,"2022-02-21T10:24:38Z",1
"88","L10277280",35.7094543,-78.7465359,2020,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,11,1,11,11,0,0,0,0,1,0,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,0,0,NA,NA,0,1,1,0,100001,100.01,"2019-12-11T15:49:17Z",NA
"89","L10280962",35.841708,-82.8485978,2022,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,11,11,11,1,0,4,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,0,NA,NA,0,2,2,0,1,NA,"2021-12-18T12:31:51Z",1
"90","L10280962",35.841708,-82.8485978,2020,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,1,0,4,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,NA,NA,0,0,2,0,1,375.01,"2019-12-12T14:23:39Z",NA
"91","L10280962",35.841708,-82.8485978,2023,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,11,11,11,1,0,4,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,0,NA,NA,0,0,2,0,1,NA,"2022-11-10T15:59:21Z",1
"92","L10280962",35.841708,-82.8485978,2021,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,11,11,11,1,0,4,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,0,NA,NA,0,0,2,0,1,375.01,"2020-12-20T16:56:35Z",NA
"93","L10284347",35.3709599,-78.306575,2021,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,1,0,NA,NA,0,2,2,0,1,1.01,"2020-12-10T09:58:51Z",NA
"94","L10284347",35.3709599,-78.306575,2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,NA,1,0,NA,NA,0,0,3,0,1,1.01,"2019-12-13T14:12:54Z",NA
"95","L1030537",35.7489319,-78.7823334,2014,0,0,1,1,0,0,0,1,0,NA,1,0,1,1,0,0,0,NA,0,1,4,4,4,1,0,1,0,1,1,1,NA,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,NA,1,NA,NA,NA,NA,1,NA,1,100001,100.01,"2014-03-26T22:22:42Z",NA
"96","L1030537",35.7489319,-78.7823334,2015,0,0,1,1,0,0,0,1,0,NA,1,0,1,1,0,0,0,NA,0,4,4,4,4,1,0,1,0,1,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,1,2,NA,NA,0,1,1,0,100001,100.01,"2015-01-28T21:35:02Z",NA
"97","L1030537",35.7489319,-78.7823334,2020,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,4,11,4,1,0,0,0,1,0,1,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,NA,1,1,NA,NA,0,0,0,0,100001,100.01,"2020-04-10T15:36:33Z",NA
"98","L1030537",35.7489319,-78.7823334,2011,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,4,11,4,4,NA,1,0,1,1,1,0,1,1,3,NA,1,1,1,1,1,1,0,0,1,1,1,1,2,1,NA,2,2,NA,NA,NA,NA,1,NA,100001,100.01,"2011-04-09T11:57:54Z",NA
"99","L1030537",35.7489319,-78.7823334,2016,0,0,1,1,0,0,0,1,0,NA,1,0,1,1,0,0,0,NA,0,4,4,4,4,1,0,1,0,1,1,1,0,1,0,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,1,NA,NA,NA,NA,2,NA,1,100001,100.01,"2016-01-31T20:41:13Z",NA
"100","L1030537",35.7489319,-78.7823334,2013,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,1,11,4,4,0,1,0,4,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,2,NA,NA,NA,NA,1,1,NA,100001,100.01,"2013-02-02T14:47:52Z",NA
"101","L1030537",35.7489319,-78.7823334,2021,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,4,4,4,1,0,0,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,1,1,NA,NA,0,1,0,1,100001,100.01,"2021-04-08T13:36:59Z",NA
"102","L1030537",35.7489319,-78.7823334,2017,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,4,11,4,11,0,1,0,1,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,2,1,NA,NA,0,1,0,0,100001,100.01,"2017-04-13T21:53:48Z",NA
"103","L1030537",35.7489319,-78.7823334,2019,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,4,11,4,1,0,1,0,1,1,1,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,2,1,NA,NA,0,0,0,0,100001,1.01,"2019-04-20T14:09:59Z",NA
"104","L1030537",35.7489319,-78.7823334,2012,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,4,4,4,11,1,0,1,0,1,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,0,0,1,1,1,2,1,NA,1,NA,NA,NA,NA,NA,1,NA,100001,100.01,"2011-11-21T16:34:21Z",NA
"105","L10307016",35.4512576,-82.1849399,2020,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,4,11,11,11,0,0,4,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,2,NA,NA,0,2,0,0,1,375.01,"2019-12-17T13:52:34Z",NA
"106","L10307016",35.4512576,-82.1849399,2021,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,4,11,11,11,0,0,4,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,0,2,NA,NA,0,2,0,0,1,375.01,"2021-02-25T09:20:47Z",NA
"107","L1030973",35.1479607,-80.7937164,2019,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,11,11,11,11,4,0,1,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,NA,1,2,NA,NA,2,2,2,0,100001,375.01,"2018-11-29T13:55:58Z",NA
"108","L1030973",35.1479607,-80.7937164,2014,0,0,1,1,0,1,0,1,0,NA,0,0,1,0,0,0,1,NA,0,4,11,11,11,11,0,1,0,4,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,4,NA,2,2,NA,NA,1,2,5,0,100001,375.01,"2014-03-10T08:51:14Z",NA
"109","L1030973",35.1479607,-80.7937164,2016,0,0,1,1,0,1,0,1,0,NA,1,0,1,0,0,0,1,NA,0,4,11,11,4,4,0,1,0,4,1,1,0,1,1,3,NA,1,1,1,1,1,0,0,0,1,1,1,1,3,2,NA,2,2,NA,NA,2,1,3,2,100001,100.01,"2015-11-29T23:28:30Z",NA
"110","L1030973",35.1479607,-80.7937164,2015,0,0,1,1,0,0,0,1,0,NA,1,0,1,1,0,0,1,NA,0,4,11,11,4,4,0,1,1,1,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,3,NA,1,2,NA,NA,1,2,4,1,100001,375.01,"2015-01-02T14:38:01Z",NA
"111","L1030973",35.1479607,-80.7937164,2023,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,11,11,11,11,4,0,1,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,1,3,NA,NA,1,1,4,0,100001,NA,"2022-12-07T10:32:09Z",1
"112","L1030973",35.1479607,-80.7937164,2017,0,0,1,1,0,1,0,1,0,NA,1,0,1,0,0,0,1,NA,0,4,11,11,4,4,0,4,0,1,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,2,NA,NA,3,NA,NA,1,1,3,NA,100001,375.01,"2016-11-26T11:54:05Z",NA
"113","L1030973",35.1479607,-80.7937164,2018,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,4,11,11,4,4,0,1,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,NA,1,2,NA,NA,1,2,2,0,100001,375.01,"2018-01-02T18:46:21Z",NA
"114","L1030973",35.1479607,-80.7937164,2011,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,11,11,11,11,4,0,1,0,1,1,1,0,1,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,4,1,NA,NA,1,NA,NA,1,1,5,NA,100001,100.01,"2011-01-11T19:01:39Z",NA
"115","L1030973",35.1479607,-80.7937164,2021,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,11,11,11,11,4,0,1,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,1,2,NA,NA,1,1,3,0,100001,375.01,"2020-11-15T19:49:53Z",NA
"116","L1030973",35.1479607,-80.7937164,2020,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,11,11,11,11,4,0,1,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,NA,1,2,NA,NA,1,2,2,0,100001,375.01,"2019-12-03T16:05:16Z",NA
"117","L1030973",35.1479607,-80.7937164,2022,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,11,11,11,11,4,0,1,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,1,3,NA,NA,1,1,5,2,100001,NA,"2022-01-23T16:09:22Z",1
"118","L10329383",35.1514598,-83.181459,2021,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,11,11,11,4,4,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,2,1,NA,NA,0,1,1,0,5001,100.01,"2021-01-21T17:29:32Z",NA
"119","L10329383",35.1514598,-83.181459,2020,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,4,4,11,11,4,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,1,2,NA,NA,0,1,1,0,5001,1.01,"2019-12-22T11:51:40Z",NA
"120","L10348052",35.7171622,-78.7161559,2023,0,0,0,0,0,0,NA,1,0,0,0,NA,1,0,0,0,0,0,0,4,1,11,4,1,0,1,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,0,2,1,1,100001,NA,"2023-05-13T12:00:53Z",1
"121","L10348052",35.7171622,-78.7161559,2020,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,11,4,1,0,1,0,1,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,0,2,1,1,100001,375.01,"2019-12-26T10:24:17Z",NA
"122","L10360113",35.4235172,-80.701409,2020,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,4,11,11,1,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,NA,0,3,NA,NA,0,1,5,3,25001,375.01,"2020-01-10T10:24:22Z",NA
"123","L103941",36.0839568,-79.5176833,2003,0,0,1,1,0,1,1,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,11,11,4,11,11,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,2,2,2,2,0,0,1,1,NA,NA,NA,1,100.01,NA,NA
"124","L103941",36.0839568,-79.5176833,2009,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,11,4,11,11,4,0,1,0,1,0,1,1,0,1,1,NA,1,1,1,1,0,0,0,0,0,0,1,1,2,1,NA,1,0,NA,NA,0,1,3,0,1,100.01,"2009-04-07T13:50:32Z",NA
"125","L103941",36.0839568,-79.5176833,2004,0,0,1,1,0,1,1,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,11,11,4,11,11,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,2,2,1,0,0,1,0,NA,NA,NA,1,100.01,NA,NA
"126","L103941",36.0839568,-79.5176833,2005,0,0,1,1,0,1,1,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,11,11,11,11,11,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,0,1,0,NA,NA,NA,1,100.01,NA,NA
"127","L103941",36.0839568,-79.5176833,2008,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,11,11,11,11,11,0,1,0,1,0,0,1,0,1,1,NA,1,1,1,1,0,0,0,0,0,0,1,1,2,2,NA,1,NA,NA,NA,NA,1,3,NA,1,100.01,"2008-04-03T15:57:17Z",NA
"128","L103941",36.0839568,-79.5176833,2002,0,0,1,1,0,1,1,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,11,4,4,11,11,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,2,1,3,2,NA,NA,1,1,NA,NA,NA,1,100.01,NA,NA
"129","L103941",36.0839568,-79.5176833,2016,0,0,1,1,0,1,1,1,1,NA,1,0,1,0,0,0,1,NA,1,4,11,4,11,4,0,1,0,1,0,0,0,0,0,1,NA,1,1,1,1,0,0,0,0,0,1,1,1,2,0,NA,1,0,NA,NA,0,0,2,0,1,100.01,"2015-11-23T20:39:00Z",NA
"130","L103941",36.0839568,-79.5176833,2018,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,4,4,4,4,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,2,1,NA,1,0,NA,NA,0,0,4,1,1,100.01,"2017-11-28T20:20:13Z",NA
"131","L103941",36.0839568,-79.5176833,2006,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,11,11,11,11,4,0,1,0,1,1,0,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,2,1,NA,NA,NA,NA,2,NA,1,100.01,NA,NA
"132","L103941",36.0839568,-79.5176833,2013,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,11,4,4,11,1,0,1,0,1,0,1,0,0,1,1,NA,1,1,1,1,0,0,0,0,0,1,1,1,3,1,NA,1,NA,NA,NA,1,NA,3,NA,1,1.01,"2013-04-02T20:09:50Z",NA
"133","L103941",36.0839568,-79.5176833,2022,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,4,1,1,1,0,0,0,1,0,1,0,0,1,3,0,1,1,1,1,0,0,0,0,0,0,1,1,3,2,NA,0,0,NA,NA,0,0,3,2,5001,NA,"2022-01-10T14:37:34Z",1
"134","L103941",36.0839568,-79.5176833,2014,0,0,1,1,0,1,1,1,1,NA,1,0,1,0,1,0,1,NA,0,4,4,4,11,1,0,1,0,1,0,1,1,0,1,1,NA,1,1,1,0,0,0,0,0,0,1,1,1,2,1,NA,1,1,NA,NA,1,0,2,0,1,100.01,"2013-11-11T21:40:03Z",NA
"135","L103941",36.0839568,-79.5176833,2007,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,11,11,11,11,4,NA,1,1,1,1,0,1,0,1,1,NA,1,1,1,1,0,0,0,0,0,0,1,1,2,1,NA,1,NA,NA,NA,NA,1,3,NA,1,100.01,NA,NA
"136","L103941",36.0839568,-79.5176833,2011,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,11,11,11,11,4,NA,1,1,1,0,1,1,NA,1,1,NA,1,1,1,0,0,0,0,0,0,1,1,1,2,2,NA,1,NA,NA,NA,NA,1,2,NA,1,100.01,"2011-03-31T21:33:41Z",NA
"137","L103941",36.0839568,-79.5176833,2019,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,4,4,4,4,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,3,3,NA,1,0,NA,NA,0,0,3,1,1,100.01,"2018-12-11T11:12:40Z",NA
"138","L103941",36.0839568,-79.5176833,2015,0,0,1,1,0,0,1,1,1,NA,1,0,1,0,1,0,0,NA,0,4,4,4,4,1,0,1,0,1,0,0,0,0,0,1,NA,1,1,1,0,0,0,0,0,0,1,1,1,2,1,NA,1,NA,NA,NA,NA,NA,3,NA,1,100.01,"2014-11-18T10:01:33Z",NA
"139","L103941",36.0839568,-79.5176833,2012,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,11,4,4,11,4,0,1,0,1,0,1,0,0,1,1,NA,1,1,1,1,0,0,0,0,0,1,1,1,2,1,NA,1,NA,NA,NA,NA,1,1,NA,1,100.01,"2012-04-04T20:33:04Z",NA
"140","L103941",36.0839568,-79.5176833,2017,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,4,4,4,4,0,1,0,1,0,1,1,0,1,1,NA,0,1,1,1,0,0,0,0,0,0,1,1,2,0,NA,1,0,NA,NA,0,0,2,1,1,100.01,"2017-04-10T15:40:06Z",NA
"141","L103941",36.0839568,-79.5176833,2010,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,11,11,11,11,4,0,1,1,1,0,1,1,0,1,2,NA,1,1,1,1,0,0,0,0,0,0,1,1,1,1,NA,1,NA,NA,NA,NA,1,3,NA,1,100.01,"2010-04-06T19:46:19Z",NA
"142","L1040804",35.9794648,-79.9327469,2016,0,0,0,1,0,1,0,1,0,NA,1,0,1,0,1,0,1,1,1,4,1,11,1,1,NA,1,NA,1,0,1,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,2,NA,NA,NA,1,2,2,10,5001,100.01,"2016-02-15T11:49:32Z",NA
"143","L1040804",35.9794648,-79.9327469,2011,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,11,11,11,11,NA,NA,NA,NA,1,0,1,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,4,3,NA,4,1,NA,NA,NA,2,5,NA,1,375.01,"2010-12-13T11:42:48Z",NA
"144","L1040804",35.9794648,-79.9327469,2015,0,0,1,1,0,1,0,1,0,NA,1,0,0,0,1,0,0,1,1,11,11,11,11,1,0,4,1,1,0,1,0,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,3,NA,4,NA,NA,NA,NA,6,3,4,5001,100.01,"2015-03-06T09:58:25Z",NA
"145","L1040804",35.9794648,-79.9327469,2017,0,0,0,1,0,1,0,1,0,NA,1,0,1,0,1,0,0,1,1,1,1,1,1,1,NA,1,NA,1,0,1,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,3,10,NA,2,NA,NA,NA,NA,2,4,10,5001,100.01,"2017-01-28T09:13:37Z",NA
"146","L10426651",36.1577399,-78.997392,2023,0,0,1,1,0,1,NA,1,0,0,1,NA,1,0,0,0,1,0,0,4,4,11,11,4,0,1,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,2,0,NA,NA,0,2,1,1,5001,NA,"2022-11-10T16:48:46Z",1
"147","L10426651",36.1577399,-78.997392,2020,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,4,4,11,11,4,0,1,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,NA,2,0,NA,NA,0,2,1,1,5001,100.01,"2020-01-05T08:34:51Z",NA
"148","L1049935",35.8813667,-78.678093,2013,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,11,11,11,4,4,0,1,0,1,1,1,0,0,1,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,3,NA,100001,100.01,"2013-08-16T18:57:15Z",NA
"149","L1049935",35.8813667,-78.678093,2020,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,11,11,11,4,4,0,1,0,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,2,1,100001,100.01,"2020-09-26T09:28:15Z",NA
"150","L1049935",35.8813667,-78.678093,2021,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,11,11,11,4,4,0,1,0,1,1,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,0,NA,NA,0,0,2,1,100001,100.01,"2021-07-13T19:09:37Z",NA
"151","L10516823",36.0930324,-79.8488654,2020,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,11,11,11,0,0,1,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,0,NA,NA,0,0,2,0,100001,100.01,"2020-01-19T14:34:06Z",NA
"152","L10516823",36.0930324,-79.8488654,2022,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,11,11,11,1,0,1,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,0,NA,NA,0,0,2,0,100001,NA,"2021-11-14T14:04:17Z",1
"153","L10529171",36.0012217,-79.9375675,2020,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,11,1,0,0,1,1,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,2,4,NA,NA,0,0,3,0,1,1.01,"2020-01-21T13:02:06Z",NA
"154","L10529171",36.0012217,-79.9375675,2021,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,11,1,0,0,1,1,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,2,2,NA,NA,0,0,3,0,1,1.01,"2021-04-09T09:05:10Z",NA
"155","L10542949",35.195247,-80.8121029,2021,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,11,1,4,1,0,0,1,1,1,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,1,NA,NA,0,0,1,0,100001,0.01,"2020-12-10T17:36:31Z",NA
